business_id,attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,categories,latitude,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.Payment Types.mastercard,attributes.Parking.lot,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,attributes.Payment Types.amex,name,hours.Monday.open,attributes.Waiter Service,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Good For Kids,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Payment Types.cash_only,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Payment Types.discover,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Payment Types.visa,type,attributes.Caters,attributes.Ambience.intimate,attributes.Music.playlist,attributes.Good For.latenight,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.By Appointment Only,attributes.Dietary Restrictions.kosher,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Hair Types Specialized In.perms,attributes.Music.jukebox,attributes.Ambience.upscale
oWUlCDjLeRW_6_z-OJ6HuA,,,,7:00,,,,,7:00,Auto Repair;Automotive;Car Dealers,36.143348,,,,,,,,7:00,,,Fletcher Jones Toyota Scion,7:00,,,,,,,,,,,,,,41,,NV,,22:00,,,,,"3255 E Sahara Ave
Eastside
Las Vegas, NV 89104",22:00,,,,,,,7:00,,,,22:00,,FALSE,Las Vegas,,,,3.5,,business,,,,,,,-115.104719,22:00,,22:00,22:00,,,,,,,,,,,,,,,7:00,,,,,,Eastside,,,,,
_WbIGtKVqDFIspIy54wlCw,,,,7:00,,,,,7:00,Tires;Automotive;Auto Repair,36.1458172,,,,,,,,7:00,,,Ted Wiens Tire & Auto Centers,7:00,,,,,,,,,,,,,,3,,NV,,17:00,,,,,"3352 E Fremont
Downtown
North Las Vegas, NV 89104",17:00,,,,,,,7:00,,,,17:00,,TRUE,North Las Vegas,,,,4.5,,business,,,,,,,-115.1019852,17:00,,17:00,17:00,,,,,,,,,,,,,,,7:00,,,,,,Downtown,,,,,
MyPKiNBgd1vZh5qODiuUnA,,,,,,,,,,Automotive;Gas & Service Stations;Smog Check Stations,36.14471,,,,,,,,,,,Western Petroleum,,,,,,,,,,,,,,,12,,NV,,,,,,,"2051 E Sahara Ave
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,,,4.5,,business,,,,,,,-115.119115,,,,,,,,,,,,,,,,,,,,,,,,,Downtown,,,,,
FfJhuqQGjij0g7OH39xtHw,,,,9:00,,,,,9:00,Shopping;Photography Stores & Services,36.144952,,,,,TRUE,,,9:00,,,Sahara Camera Center,9:00,,FALSE,,,,,,,3,,FALSE,,,4,,NV,TRUE,17:00,,,FALSE,,"2600 W Sahara Ave
Ste 119
Las Vegas, NV 89102",18:00,,,,,,,10:00,,,,18:00,,FALSE,Las Vegas,,TRUE,,3.5,,business,,,,,,,-115.1766513,18:00,,18:00,16:00,,FALSE,,,,,,,,,,,,,9:00,,,,,,,,,,,
1KG98tlQ_SXTrgE_QehYwA,FALSE,,,,,,,,,Pubs;Bars;Nightlife,36.1586893,FALSE,,FALSE,,,FALSE,,,,,Barley Pops,,,,FALSE,,,,,,1,,,,TRUE,3,,NV,TRUE,,,,,,"3328 E Charleston Blvd
Downtown
Las Vegas, NV 89104",,,,,,,,,,FALSE,,,,TRUE,Las Vegas,,,,4,,business,,FALSE,,,,,-115.0997112,,,,,,,,,,,TRUE,,FALSE,,,,,,,,,,,TRUE,Downtown,,FALSE,,,FALSE
c8eY_s8VO4qjAhOXo3Ua2g,FALSE,,,17:00,,,,,17:00,Restaurants;Nightlife;Dance Clubs;Italian,36.14416793,FALSE,full_bar,FALSE,,TRUE,FALSE,,17:00,FALSE,,Italian American Club Restaurant,17:00,TRUE,FALSE,FALSE,,,TRUE,,FALSE,2,FALSE,FALSE,FALSE,TRUE,19,,NV,TRUE,0:00,FALSE,,FALSE,TRUE,"2333 E Sahara Ave
Eastside
Las Vegas, NV 89104",0:00,,,FALSE,FALSE,,TRUE,17:00,,FALSE,FALSE,0:00,no,TRUE,Las Vegas,,TRUE,,4.5,,business,TRUE,FALSE,,FALSE,TRUE,,-115.119961,0:00,,0:00,0:00,FALSE,FALSE,17:00,,FALSE,,TRUE,0:00,FALSE,,,,,,17:00,average,no,casual,,TRUE,Eastside;Downtown,,FALSE,,FALSE,FALSE
HiQAVeHdoIkFbO-1tSRyQw,,,,9:00,,,,,9:00,Automotive;RV Dealers,36.1506722,,,,,TRUE,,,9:00,,,Vegas Trailer Supply,9:00,,FALSE,,,,,,,1,,FALSE,,,4,,NV,TRUE,17:00,,,FALSE,,"3076 Fremont St
Downtown
Las Vegas, NV 89104",17:00,,,,,,,9:00,,,,17:00,,TRUE,Las Vegas,,TRUE,,4,,business,,,,,,,-115.1074589,17:00,,17:00,3:00,,FALSE,,,,,,,,,,TRUE,,,9:00,,,,,,Downtown,,,,,
WUq-68Xix9ALwOgFccX8UA,,,,,,,,,14:00,Health & Medical;Chiropractors,36.1446065,,,,,,,,,,,Strickland John DC,8:00,,,,,,,,,,,,,,5,,NV,,19:00,,,,,"1928 E Sahara Ave
Downtown
Las Vegas, NV 89104",,,,,,,,8:00,,,,12:00,,TRUE,Las Vegas,,,,5,,business,,,,,,,-115.1217272,12:00,,,12:00,,,,,,,,,,TRUE,,,,,8:00,,,,,,Downtown,,,,,
oSI_a1I5NPgxKMk22Lu3nQ,,,,,,,,,,Oil Change Stations;Automotive,36.1445527,,,,,,,,,,,Jiffy Lube,,,,,,,,,,,,,,,11,,NV,,,,,,,"2020 E Sahara Ave
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,,,4,,business,,,,,,,-115.1196087,,,,,,,,,,,,,,,,,,,,,,,,,Downtown,,,,,
i9jAkRyf3z4r2UBNq7rvKw,,,,9:00,,,,,9:00,Veterinarians;Pets,36.144628,,,,,,,,9:00,,,Veterinary Ophthalmology Service,9:00,,,,,,,,,,,,,,3,,NV,,18:00,,,,,"1914 E Sahara Ave
Downtown
Las Vegas, NV 89104",18:00,,,,,,,,,,,18:00,,TRUE,Las Vegas,,,,5,,business,,,,,,,-115.12253,18:00,,18:00,,,,,,,,,,,,,,,,9:00,,,,,,Downtown,,,,,
ljdtI887EjlXpBleml87Qw,,,,10:00,,,,,10:00,Sporting Goods;Fashion;Shopping;Sports Wear,36.1601407,,,,,TRUE,,,,,,Charleston Swapmeet,10:00,,FALSE,,,,,,,1,,FALSE,,,3,,NV,TRUE,19:00,,,FALSE,,"4530 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",19:00,,,,,,,10:00,,,,19:00,,TRUE,Las Vegas,,,,4,,business,,,,,,,-115.0761998,19:00,,,19:00,,FALSE,10:00,,,,,19:00,,,,,,,10:00,,,,,,Sunrise,,,,,
wfdXhG4KY8qgPKJ36xOZ2Q,,,,9:00,,,,,9:00,Beauty & Spas;Hair Removal;Nail Salons,36.1553731,,,,,,,,9:00,,,Hair & Nails Zone,9:00,,,,,,,,,1,,FALSE,,,7,,NV,TRUE,20:00,,,,,"1212 S Nellis Blvd
Sunrise
Las Vegas, NV 89104",20:00,,,,,,,9:00,,,,20:00,,TRUE,Las Vegas,,,,2.5,,business,,,,,,,-115.0629347,20:00,,20:00,20:00,,,10:00,,,,,17:00,,FALSE,,,,,9:00,,,,,,Sunrise,,,,,
qq25c71XJUaFgHym_rT_ow,,,,0:00,,,,,0:00,Food;Donuts,36.1590088,,,,,TRUE,,,0:00,,,Donut Tyme,0:00,,FALSE,,,,,,,1,,FALSE,,,16,,NV,TRUE,0:00,,,FALSE,,"4268 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",0:00,,,,,,,0:00,,,,0:00,,TRUE,Las Vegas,,TRUE,,4,,business,,,,,,,-115.0826791,0:00,,0:00,0:00,,FALSE,0:00,,,,,0:00,,,,,,,0:00,,,,,,Sunrise,,,,,
fAHduPMFyNlwDqoOMCMMUQ,,,,0:00,,,,,0:00,Active Life;Gyms;Trainers;Fitness & Instruction,36.1591133,,,,,,,,0:00,,,24 Hour Fitness,0:00,,,,,,,,,,,,,,13,,NV,,0:00,,,,,"4480 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",0:00,,,,,,,0:00,,,,0:00,,TRUE,Las Vegas,,,,3.5,,business,,,,,,,-115.0775831,0:00,,0:00,0:00,TRUE,,0:00,,,,,0:00,,,,,,,0:00,,,,,,Sunrise,,,,,
t_lTLafuN_yZFPartEfVog,,,,0:00,,,,,0:00,Shopping;Drugstores;Beauty & Spas;Food;Convenience Stores;Cosmetics & Beauty Supply,36.158352,,,,,TRUE,,,0:00,,,Walgreens,0:00,,FALSE,,,,,,,1,,FALSE,,,4,,NV,TRUE,0:00,,,FALSE,,"1101 Las Vegas Blvd S
Downtown
Las Vegas, NV 89104",0:00,,,,,,,0:00,,,,0:00,,TRUE,Las Vegas,,,,4,,business,,,,,,,-115.14703,0:00,,0:00,0:00,,FALSE,0:00,,,,,0:00,,FALSE,,,,,0:00,,,,,,Downtown,,,,,
0aV8mzabKSFylfi0NQGqlQ,FALSE,,,11:00,,,,FALSE,11:00,Mexican;Restaurants,36.1584563,TRUE,none,FALSE,,TRUE,FALSE,,11:00,FALSE,,Los Tacos,11:00,FALSE,FALSE,FALSE,no,,,,,1,FALSE,FALSE,,,139,,NV,TRUE,22:00,TRUE,TRUE,FALSE,TRUE,"1710 E Charleston Blvd
Downtown
Las Vegas, NV 89104",21:00,,,FALSE,,,FALSE,11:00,,FALSE,FALSE,20:00,no,TRUE,Las Vegas,,TRUE,,4,,business,FALSE,FALSE,,FALSE,FALSE,,-115.1275613,21:00,,20:00,21:00,TRUE,TRUE,11:00,,,,FALSE,21:00,TRUE,,,,,,11:00,average,,casual,,TRUE,Downtown,,FALSE,,,FALSE
lMecvMvy2tK_KLxbdVzr-w,FALSE,,,,,,,,,Bars;Nightlife,36.159498,FALSE,,FALSE,,,FALSE,,,,,Silver Saddle Saloon,,,,FALSE,,,TRUE,,FALSE,,,,FALSE,,4,,NV,,,,,,,"2501 E Charleston Blvd
Downtown
Las Vegas, NV 89104",,,,,FALSE,,,,,FALSE,,,,TRUE,Las Vegas,,,,2,,business,,FALSE,,,,,-115.115574,,,,,,,,,TRUE,,,,FALSE,,,,,,,,yes,,,TRUE,Downtown,,FALSE,,FALSE,FALSE
CklztI2wdRGiSS3ZONriBg,,,,9:00,,,,,9:00,Thrift Stores;Shopping,36.158873,,,,,TRUE,,,9:00,,,Savers,9:00,,FALSE,,,,,,,1,,FALSE,,,12,,NV,TRUE,21:00,,,FALSE,,"1100 E Charleston Blvd
Downtown
Las Vegas, NV 89104",21:00,,,,,,,9:00,,,,21:00,,TRUE,Las Vegas,,TRUE,,3,,business,,,,,,,-115.1381442,21:00,,21:00,21:00,,FALSE,,,,,,,,,,,,,9:00,,,,,,Downtown,,,,,
z1OORo3w8Ei0XuctaLAIuQ,,,,,,,,,,Doctors;Health & Medical,36.216661,,,,,,,,,,,Desert Pediatrics,,,,,,,,,,,,,,,5,,NV,,,,,,,"3150 N Tenaya Way
Suite 690
Las Vegas, NV 89128",,,,,,,,,,,,,,TRUE,Las Vegas,,,,4,,business,,,,,,,-115.249417,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,
dpQ9UU77pV10UEqVz6Kz4Q,,,,,,,,,,Sporting Goods;Shopping,36.158493,,,,,FALSE,,,,,,Big 5 Sporting Goods,,,FALSE,,,,,,,2,,FALSE,,,4,,NV,TRUE,,,,FALSE,,"4275 E Charleston Boulevard
Sunrise
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,TRUE,,2.5,,business,,,,,,,-115.08069,,,,,,FALSE,,,,,,,,,,,,,,,,,,,Sunrise,,,,,
AmPbylE_tnCMvEDBPOe9OQ,,,,9:00,,,,,9:00,Barbers;Beauty & Spas,36.143656,,,,,TRUE,,,9:00,,,Joe's Barber Shop,9:00,,FALSE,,,,,,,1,,FALSE,,,14,,NV,FALSE,18:00,,,FALSE,,"4225 E Sahara Ave
Sunrise
Las Vegas, NV 89104",18:00,,,,,,,9:00,,,,18:00,,TRUE,Las Vegas,,,,4.5,,business,,,,,,,-115.082061,18:00,,18:00,16:00,,FALSE,,,,,,,,FALSE,,,,,9:00,,,,,,Sunrise,,,,,
rkxZ6bM_G7VJtA396UId-Q,,,,,,,,,,"Food;Beer, Wine & Spirits",36.1583029,,,,,TRUE,,,,,,Xo Liquor,,,FALSE,,,,,,,2,,FALSE,,,5,,NV,TRUE,,,,FALSE,,"3915 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,TRUE,,5,,business,,,,,,,-115.089946,,,,,,FALSE,,,,,,,,,,,,,,,,,,,Sunrise,,,,,
HwxetguGNF55A8Ak6ztegw,,,,,,,,,,Financial Services;Insurance,36.153598,,,,,,,,,,,National Home Warranty Inc,,,,,,,,,,,,,,,17,,NV,,,,,,,"1675 S Mojave Rd
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,,,1.5,,business,,,,,,,-115.106839,,,,,,,,,,,,,,,,,,,,,,,,,Downtown,,,,,
c7XjwdQ-bGdaOreq4gdgZg,,,,6:00,,,,,6:00,Hardware Stores;Shopping;Nurseries & Gardening;Appliances;Home & Garden,36.156542,,,,,TRUE,,,6:00,,,The Home Depot,6:00,,FALSE,,,,,,,2,,FALSE,,,9,,NV,TRUE,22:00,,,FALSE,,"1401 S Lamb Blvd
Sunrise
Las Vegas, NV 89104",22:00,,,,,,,6:00,,,,22:00,,TRUE,Las Vegas,,,,3.5,,business,,,,,,,-115.082355,22:00,,22:00,22:00,,FALSE,7:00,,,,,21:00,,,,,,,6:00,,,,,,Sunrise,,,,,
niQNpRov1LLXQYN29i28Pw,,,,,,,,,,Specialty Schools;Education;Bartending Schools,36.1437338,,,,,,,,,,,ABC Bartending Schools,,,,,,,,,,,,,,,9,,NV,,,,,,,"557 E Sahara Avenue
Suite 222
Eastside
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,,,4.5,,business,,,,,,,-115.1484655,,,,,,,,,,,,,,,,,,,,,,,,,Eastside;Downtown,,,,,
vRDD-MhF7W_VMRCXjh0N_w,,,,9:00,,,,,9:00,Arts & Entertainment;Art Galleries;Shopping,36.159147,,,,,FALSE,,,9:00,,,The Arts Factory,9:00,,TRUE,,,,,,,1,,FALSE,,,38,,NV,TRUE,18:00,,,FALSE,,"107 E Charleston Blvd
Downtown
Las Vegas, NV 89104",18:00,,,,,,,9:00,,,,18:00,,TRUE,Las Vegas,,TRUE,,4,,business,,,,,,,-115.152728,18:00,,18:00,18:00,TRUE,FALSE,9:00,,,,,18:00,,FALSE,,,,,9:00,,,,,,Downtown,,,,,
Mgzvnyz8CS_zhKAfJcqbhg,,,,9:00,,,,,9:00,Professional Services;Criminal Defense Law;Lawyers;Bankruptcy Law,36.16452,,,,,,,,9:00,,,Law Office of Joseph A. Scalia,9:00,,,,,,,,,,,,,,3,,NV,,18:00,,,,,"415 S 6th St
Ste 300
Downtown
Las Vegas, NV 89101",18:00,,,,,,,9:00,,,,18:00,,TRUE,Las Vegas,,,,3.5,,business,,,,,,,-115.14184,18:00,,18:00,12:00,,,,,,,,,,,,,,,9:00,,,,,,Downtown,,,,,
4YSAwAfsnAwI0rgyUsSPZw,,,,12:00,,,,,12:00,Shopping;Antiques,36.156248,,,,,FALSE,,,12:00,,,The Funk House,11:00,,TRUE,,,,,,,2,,FALSE,,,18,,NV,TRUE,17:00,,,FALSE,,"1228 S Casino Center Blvd
Downtown
Las Vegas, NV 89104",17:00,,,,,,,12:00,,,,17:00,,TRUE,Las Vegas,,,,3.5,,business,,,,,,,-115.152798,17:00,,17:00,17:00,,FALSE,13:00,,,,,16:00,,FALSE,,,,,12:00,,,,,,Downtown,,,,,
zrTzV6zljDo4k44cCcfuCQ,,,,9:30,,,,,9:30,Shopping;Jewelry,36.14348049,,,,,TRUE,,,9:30,,,John Fish Jewelers,9:30,,FALSE,,,,,,,2,,FALSE,,,15,,NV,TRUE,17:30,,,FALSE,,"953 E Sahara Ave
Ste B5
Eastside
Las Vegas, NV 89104",17:30,,,,,,,10:00,,,,17:30,,TRUE,Las Vegas,,TRUE,,4.5,,business,,,,,,,-115.1416647,17:30,,17:30,17:00,,FALSE,,,,,,,,FALSE,,,,,9:30,,,,,,Eastside;Downtown,,,,,
6S8VwQ22xdj7rOX00SceJg,FALSE,,,17:00,,,,,17:00,German;Delis;Restaurants,36.1439863,FALSE,beer_and_wine,FALSE,,TRUE,FALSE,,17:00,FALSE,,Cafe Heidelberg German Market & Restaurant,17:00,TRUE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,42,,NV,TRUE,20:00,TRUE,TRUE,FALSE,TRUE,"610 E Sahara Ave
Ste 2
Downtown
Las Vegas, NV 89104",20:00,,,FALSE,,,TRUE,17:00,,FALSE,FALSE,20:00,no,FALSE,Las Vegas,,TRUE,,3.5,,business,,FALSE,,FALSE,TRUE,,-115.1464168,20:00,,20:00,20:00,TRUE,FALSE,17:00,,,,FALSE,20:00,TRUE,,,,,,17:00,average,,casual,,TRUE,Downtown,,FALSE,,,FALSE
KwLfgeylp9d8zY3KacREiw,FALSE,,,11:00,,,,,11:00,Vegetarian;Thai;Vegan;Restaurants,36.14252394,FALSE,beer_and_wine,FALSE,,TRUE,FALSE,,11:00,FALSE,,Komol Restaurant,11:00,TRUE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,414,,NV,TRUE,22:00,TRUE,FALSE,FALSE,TRUE,"953 E Sahara Ave
Ste E-10
Eastside
Las Vegas, NV 89104",22:00,,,FALSE,,,TRUE,11:00,,FALSE,FALSE,22:00,no,TRUE,Las Vegas,,TRUE,,4,,business,FALSE,FALSE,,FALSE,TRUE,,-115.1425263,22:00,,22:00,22:00,TRUE,FALSE,12:00,,,,FALSE,22:00,TRUE,,,,,,11:00,average,,casual,,TRUE,Eastside,,FALSE,,,FALSE
TknrMEU9n9HXrNPAbKOccw,,,,,,,,,,Hotels & Travel;Event Planning & Services;Hotels,36.1454111,,,,,,,,,,,Holiday House Holiday Motel,,,,,,,,,,1,,,,,4,,NV,TRUE,,,,,,"2211 Las Vegas Blvd S
The Strip
Las Vegas, NV 89104",,,,,,,,,,,,,no,TRUE,Las Vegas,,,,2.5,,business,,,,,,,-115.156047,,,,,,,,,,,,,,,,,,,,,,,,,The Strip,,,,,
TMPB_GkYDtczgwIwg-HCYw,,,,12:00,,,,,12:00,Leather Goods;Fashion;Shopping;Adult;Lingerie,36.143676,,,,,TRUE,,,12:00,,,The Rack,12:00,,FALSE,,,,,,,2,,FALSE,,,7,,NV,TRUE,0:00,,,FALSE,,"953 E Sahara Ave
Bldg 16
Eastside
Las Vegas, NV 89104",21:00,,,,,,,12:00,,,,21:00,,TRUE,Las Vegas,,TRUE,,4.5,,business,,,,,,,-115.141148,21:00,,21:00,0:00,,FALSE,12:00,,,,,17:00,,,,,,,12:00,,,,,,Eastside;Downtown,,,,,
eh18evjkZV7OzOtdxwdc2g,,,,,,,,,,Local Services;Dry Cleaning & Laundry,36.145928,,,,,,,,,,,Royal Crest Cleaners,,,,,,,,,,2,,,,,8,,NV,TRUE,,,,,,"2212 S Maryland Pkwy
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,,,3,,business,,,,,,,-115.137377,,,,,,,,,,,,,,,,,,,,,,,,,Downtown,,,,,
IEphF3pqmpxMK5hUevGsZA,,,,,,,,,,Doctors;Medical Centers;Counseling & Mental Health;Health & Medical;Obstetricians & Gynecologists,36.145955,,,,,,,,,,,Birth Control Care Center,,,,,,,,,,,,,,,5,,NV,,,,,,,"872 E Sahara Avenue
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,,,2,,business,,,,,,,-115.142939,,,,,,,,,,,,,,,,,,,,,,,,,Downtown,,,,,
A_f9ojvR9ujOEnOsfJ5MXw,,,,,,,,,,Tattoo;Beauty & Spas,36.1447394,,,,,FALSE,,,,,,Starborn Tattoo,,,FALSE,,,,,,,2,,FALSE,,,5,,NV,FALSE,,,,FALSE,,"2307 Las Vegas Blvd S
The Strip
Las Vegas, NV 89104",,,,,,,,,,,,,,FALSE,Las Vegas,,,,5,,business,,,,,,,-115.1564921,,,,,,FALSE,,,,,,,,FALSE,,,,,,,,,,,The Strip,,,,,
#NAME?,,,,10:00,,,,,10:00,Local Services;Community Service/Non-Profit,36.161702,,,,,,,,10:00,,,The Gay & Lesbian Community Center of Southern Nevada,10:00,,,,,,,,,,,,,,13,,NV,TRUE,22:00,,,,,"401 S Maryland Pkwy
Downtown
Las Vegas, NV 89101",22:00,,,,,,,10:00,,,,22:00,,TRUE,Las Vegas,,,,4.5,,business,,,,,,,-115.134897,22:00,,22:00,15:00,,,,,,,,,,,,,,,10:00,,,,,,Downtown,,,,,
DNpz7hPQtIpzInSQIWmVTw,FALSE,,,11:00,,,,,11:00,Seafood;Steakhouses;American (Traditional);Restaurants,36.14430822,FALSE,full_bar,FALSE,,TRUE,FALSE,,11:00,FALSE,,Tony Roma's,11:00,TRUE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,23,,NV,TRUE,23:00,TRUE,,FALSE,TRUE,"620 E Sahara Ave
Downtown
Las Vegas, NV 89104",22:00,,,FALSE,,,TRUE,11:00,,FALSE,FALSE,22:00,free,FALSE,Las Vegas,,TRUE,,3,,business,TRUE,FALSE,,FALSE,TRUE,,-115.1456908,22:00,,22:00,23:00,TRUE,FALSE,11:00,,,,TRUE,22:00,FALSE,,,,,,11:00,average,,casual,,TRUE,Downtown,,FALSE,,,FALSE
e15ZAv4Tcgkae-ZfCf3SXw,,,,,,,,,,Korean;Barbeque;Restaurants,36.1421289,FALSE,beer_and_wine,,,FALSE,,,,FALSE,,Elephant BBQ Restaurant,,TRUE,FALSE,,,,,,,2,FALSE,FALSE,,,11,,NV,TRUE,,FALSE,,FALSE,TRUE,"953 E Sahara Ave
Eastside
Las Vegas, NV 89104",,,,FALSE,,,FALSE,,,,FALSE,,,TRUE,Las Vegas,,TRUE,,4,,business,,,,FALSE,FALSE,,-115.1423943,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,casual,,TRUE,Eastside,,,,,
yc3MiZxbLQV1mCNJ6GSQ1A,,,,,,,,,,Bakeries;Food,36.1449619,,,,,TRUE,,,,,,Marie Callender's Restaurants & Bakeries,,,FALSE,,,,,,,2,,FALSE,,,13,,NV,TRUE,,,,FALSE,,"600 E Sahara Ave
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,TRUE,,3.5,,business,,,,,,,-115.1460032,,,,,,FALSE,,,,,,,,,,,,,,,,,,,Downtown,,,,,
E8bg9mAAEGp_SQtfqDOsJQ,,,,10:00,,,,,10:00,Embroidery & Crochet;Uniforms;Shopping;Arts & Crafts,36.1438914,,,,,TRUE,,,10:00,,,Las Vegas Uniforms,10:00,,FALSE,,,,,,,2,,FALSE,,,12,,NV,TRUE,18:00,,,FALSE,,"967 E Sahara Ave
Eastside
Las Vegas, NV 89104",18:00,,,,,,,10:00,,,,18:00,,TRUE,Las Vegas,,TRUE,,4,,business,,,,,,,-115.1404551,18:00,,18:00,18:00,,FALSE,12:00,,,,,17:00,,FALSE,,,,,10:00,,,,,,Eastside;Downtown,,,,,
6jdKnIjJ9n5knZoSj7qtDw,FALSE,,,10:00,,,,,10:00,Fast Food;Mexican;Tex-Mex;Restaurants,36.144553,FALSE,none,FALSE,,FALSE,FALSE,,10:00,,,Taco Bell,10:00,FALSE,FALSE,FALSE,,,,,,1,,FALSE,,,3,,NV,TRUE,22:00,,,FALSE,TRUE,"2440 S Maryland Pkwy
Downtown
Las Vegas, NV 89104",21:00,,,,,,FALSE,10:00,,FALSE,FALSE,21:00,,TRUE,Las Vegas,,,,2,,business,FALSE,FALSE,,,,,-115.136886,21:00,,21:00,22:00,TRUE,FALSE,10:00,,,,FALSE,21:00,FALSE,,,,TRUE,,10:00,average,,casual,,TRUE,Downtown,,FALSE,,,FALSE
hwGeGusgXv_iqrMk9tQfmw,,,,,,,,,,Food;Grocery,36.1439448,,,,,TRUE,,,,,,A Mart,,,FALSE,,,,,,,1,,FALSE,,,12,,NV,TRUE,,,,FALSE,,"953 E Sahara Ave
Ste A-7
Downtown
Las Vegas, NV 89104",,,,,,,,,,,,,,TRUE,Las Vegas,,TRUE,,4,,business,,,,,,,-115.1425224,,,,,,FALSE,,,,,,,,,,,,,,,,,,,Downtown,,,,,
gfQbNaz7DG3yr-1m3sAlNw,,,,0:00,,,,,0:00,Bars;Sports Bars;Nightlife,36.1445765,FALSE,full_bar,,,FALSE,,,0:00,,,My Cousin Vinny Sports Bar,0:00,,FALSE,,,,,,,1,,FALSE,,,6,,NV,TRUE,0:00,,,FALSE,,"1600 E Sahara Ave
Downtown
Las Vegas, NV 89104",0:00,,,,,,,0:00,,,,0:00,,FALSE,Las Vegas,,FALSE,,3,,business,,,,,,FALSE,-115.1298962,0:00,,0:00,0:00,,FALSE,0:00,,,,,0:00,,,,,,,0:00,average,yes,,,TRUE,Downtown,,,,,
r09Kgul5TUPtHvRVRJ-sWw,FALSE,,TRUE,,,,,,,Pool Halls;Nightlife,36.1439448,FALSE,full_bar,FALSE,,TRUE,FALSE,,,,,Cue Club,,,FALSE,FALSE,,,FALSE,,,1,,FALSE,,FALSE,23,,NV,TRUE,,,,FALSE,,"953 E Sahara Ave
Ste A15
Downtown
Las Vegas, NV 89104",,,,,FALSE,,,,,FALSE,,,,TRUE,Las Vegas,,TRUE,,3.5,,business,,FALSE,,,,FALSE,-115.1425224,,,,,FALSE,FALSE,,,FALSE,,TRUE,,FALSE,,,,,,,quiet,yes,,,TRUE,Downtown,,FALSE,,TRUE,FALSE
